id,x,y,z,hit,net,bounce,time,shotId
1073762,12.016,-2.871,1.226,1,0,0,1.565,389045
1073763,-12.129,-4.493,1.127,1,0,0,1.561,389046
1073764,0.005,-1.897,2.322,0,1,0,2.441,389045
1073765,-0.008,-2.098,1.077,0,1,0,1.974,389046
1073766,-5.966,-1.697,0.037,0,0,1,2.982,389045
1073767,6.699,-0.767,0.037,0,0,1,2.264,389046
1073768,-8.121,-1.988,1.169,1,0,0,3.496,389047
1073769,10.847,0.062,0.638,1,0,0,2.543,389048
1073770,-0.003,-2.609,1.365,0,1,0,3.777,389047
1073771,0.005,1.126,1.684,0,1,0,2.934,389048
1073772,7.540,-3.038,0.037,0,0,1,4.101,389047
1073773,-12.171,2.709,0.037,0,0,1,3.490,389048
1073774,11.377,0.706,2.867,1,0,0,1.107,389049
1073775,0.016,-0.228,1.184,0,1,0,1.334,389049
1073776,-5.881,-0.806,0.037,0,0,1,1.476,389049
1073777,-12.775,-1.593,1.162,1,0,0,1.727,389050
1073778,0.000,-0.888,1.177,0,1,0,2.232,389050
1073779,5.979,-0.437,0.037,0,0,1,2.530,389050
1073780,9.854,-0.066,0.770,1,0,0,2.845,389051
1073781,0.009,-1.906,1.573,0,1,0,3.178,389051
1073782,-10.112,-3.829,0.037,0,0,1,3.617,389051
1073783,11.390,-1.365,2.959,1,0,0,0.892,389052
1073784,0.027,0.020,1.092,0,1,0,1.133,389052
1073785,-5.238,0.577,0.037,0,0,1,1.262,389052
1073786,-12.953,1.280,1.301,1,0,0,1.550,389053
1073787,-0.002,-1.072,2.128,0,1,0,2.051,389053
1073788,11.265,-3.214,0.037,0,0,1,2.648,389053
1073789,11.672,-3.300,0.146,1,0,0,2.674,389054
1073790,0.009,-0.232,1.185,0,1,0,3.299,389054
1073791,11.392,-1.184,2.827,1,0,0,0.915,389055
1073792,-5.618,1.383,0.037,0,0,1,3.662,389054
1073793,0.021,1.814,1.303,0,1,0,1.177,389055
1073794,-6.271,3.310,0.037,0,0,1,1.350,389055
1073795,-10.046,2.894,0.612,1,0,0,4.178,389056
1073796,-0.003,0.042,1.666,0,1,0,4.702,389056
1073797,-12.079,4.567,1.237,1,0,0,1.598,389057
1073798,10.845,-2.409,0.037,0,0,1,5.476,389056
1073799,-0.010,1.033,1.492,0,1,0,2.093,389057
1073800,7.129,-0.832,0.037,0,0,1,2.466,389057
1073801,13.168,-2.647,0.681,1,0,0,5.826,389058
1073802,0.006,-3.645,1.021,0,1,0,6.262,389058
1073803,11.021,-1.869,0.865,1,0,0,2.806,389059
1073804,-11.572,-3.865,0.037,0,0,1,7.082,389058
1073805,0.009,-2.050,1.260,0,1,0,3.122,389059
1073806,-9.487,-2.509,0.037,0,0,1,3.470,389059
1073807,-14.739,-2.778,1.010,1,0,0,3.790,389060
1073808,-0.004,-2.907,1.663,0,1,0,4.333,389060
1073809,7.624,-3.012,0.037,0,0,1,4.703,389060
1073810,10.923,-2.983,1.095,1,0,0,4.989,389061
1073811,0.003,-2.789,1.090,0,1,0,5.977,389061
1073812,-2.144,-2.775,0.037,0,0,1,6.202,389061
1073813,-4.462,-2.806,0.314,1,0,0,7.022,389062
1073814,2.819,2.821,0.882,1,0,0,7.801,389063
1073815,0.001,2.139,1.895,0,1,0,8.294,389063
1073816,-3.123,1.291,0.037,0,0,1,8.882,389063
1073817,-5.028,1.245,1.094,1,0,0,9.270,389064
1073818,-0.004,-0.131,1.201,0,1,0,9.446,389064
1073819,8.491,-2.605,0.037,0,0,1,9.829,389064
1073820,11.381,0.609,2.901,1,0,0,0.975,389065
1073821,0.018,-2.680,1.177,0,1,0,1.248,389065
1073822,-5.230,-4.392,0.037,0,0,1,1.399,389065
1073823,11.379,-1.156,2.977,1,0,0,0.925,389066
1073824,0.001,2.217,1.341,0,1,0,1.170,389066
1073825,-6.923,4.167,0.037,0,0,1,1.351,389066
1073826,11.383,-1.277,2.842,1,0,0,1.035,389067
1073827,0.015,0.204,1.019,0,1,0,1.313,389067
1073828,-4.032,0.586,0.037,0,0,1,1.432,389067
1073829,-11.027,1.272,1.478,1,0,0,1.762,389068
1073830,-0.004,-0.671,1.882,0,1,0,2.194,389068
1073831,10.147,-2.337,0.037,0,0,1,2.710,389068
1073832,11.145,-2.483,0.254,1,0,0,2.771,389069
1073833,0.002,-0.607,2.828,0,1,0,3.499,389069
1073834,-9.594,1.259,0.037,0,0,1,4.309,389069
1073835,-11.398,1.754,1.390,1,0,0,4.732,389070
1073836,0.000,2.499,1.369,0,1,0,5.051,389070
1073837,7.900,2.973,0.037,0,0,1,5.336,389070
1073838,13.795,3.370,1.149,1,0,0,5.698,389071
1073839,0.008,0.267,1.462,0,1,0,6.188,389071
1073840,-7.045,-1.225,0.037,0,0,1,6.511,389071
1073841,11.386,0.558,2.855,1,0,0,0.913,389072
1073842,0.012,0.036,1.095,0,1,0,1.234,389072
1073843,-11.598,-2.116,1.197,1,0,0,6.873,389073
1073844,-3.976,-0.371,0.037,0,0,1,1.371,389072
1073845,-0.004,0.047,1.708,0,1,0,7.235,389073
1073846,10.118,2.192,0.037,0,0,1,7.659,389073
1073847,-11.267,-0.722,1.604,1,0,0,1.777,389074
1073848,-0.009,1.323,1.893,0,1,0,2.259,389074
1073849,13.111,2.811,0.894,1,0,0,7.883,389075
1073850,9.383,3.224,0.037,0,0,1,2.780,389074
1073851,0.007,2.665,1.631,0,1,0,8.366,389075
1073852,-8.906,2.744,0.037,0,0,1,8.785,389075
1073853,12.311,3.834,0.928,1,0,0,3.097,389076
1073854,0.008,0.564,1.638,0,1,0,3.509,389076
1073855,-12.955,2.741,1.070,1,0,0,9.122,389077
1073856,-9.268,-2.010,0.037,0,0,1,3.914,389076
1073857,-11.888,-2.768,0.890,1,0,0,4.111,389078
1073858,-0.011,-1.649,2.046,0,1,0,4.619,389078
1073859,8.432,-0.760,0.037,0,0,1,5.093,389078
1073860,12.753,-0.280,1.504,1,0,0,5.493,389079
1073861,0.004,1.271,1.426,0,1,0,5.866,389079
1073862,-8.943,2.756,0.037,0,0,1,6.202,389079
1073863,-13.854,3.575,0.881,1,0,0,6.491,389080
1073864,-0.009,2.977,1.370,0,1,0,7.045,389080
1073865,7.104,2.797,0.037,0,0,1,7.414,389080
1073866,11.064,2.638,0.896,1,0,0,7.775,389081
1073867,0.008,0.696,1.792,0,1,0,8.151,389081
1073868,-10.599,-1.444,0.037,0,0,1,8.625,389081
1073869,-14.262,-2.161,1.105,1,0,0,8.905,389082
1073870,-0.005,-1.710,1.584,0,1,0,9.365,389082
1073871,8.962,-1.381,0.037,0,0,1,9.749,389082
1073872,11.471,-1.245,0.777,1,0,0,9.932,389083
1073873,0.009,-0.040,1.888,0,1,0,10.409,389083
1073874,-9.415,0.993,0.037,0,0,1,10.912,389083
1073875,-12.937,1.351,1.281,1,0,0,11.248,389084
1073876,-0.011,1.013,1.274,0,1,0,11.671,389084
1073877,7.810,1.011,0.037,0,0,1,11.998,389084
1073878,12.451,1.052,0.721,1,0,0,12.302,389085
1073879,11.392,0.902,2.938,1,0,0,0.822,389086
1073880,0.021,-2.058,1.044,0,1,0,1.093,389086
1073881,-4.390,-3.305,0.037,0,0,1,1.219,389086
1073882,-11.809,-5.445,1.583,1,0,0,1.568,389087
1073883,11.379,0.716,2.882,1,0,0,0.858,389088
1073884,0.003,0.008,1.311,0,1,0,1.096,389088
1073885,-6.750,-0.523,0.037,0,0,1,1.267,389088
1073886,11.381,0.675,3.131,1,0,0,0.829,389089
1073887,0.003,-1.559,1.564,0,1,0,1.150,389089
1073888,-6.289,-3.246,0.037,0,0,1,1.372,389089
1073889,-10.510,-4.325,1.282,1,0,0,1.619,389090
1073890,-0.008,-3.372,1.440,0,1,0,2.043,389090
1073891,7.973,-2.634,0.037,0,0,1,2.436,389090
1073892,12.778,-2.155,0.904,1,0,0,2.842,389091
1073893,0.011,0.135,1.885,0,1,0,3.312,389091
1073894,-10.650,2.314,0.037,0,0,1,3.845,389091
1073895,-11.905,2.582,0.533,1,0,0,3.963,389092
1073896,-0.002,0.185,2.191,0,1,0,4.439,389092
1073897,11.282,-1.986,0.037,0,0,1,5.036,389092
1073898,13.064,-2.356,0.832,1,0,0,5.192,389093
1073899,0.009,0.721,1.203,0,1,0,5.681,389093
1073900,-5.765,2.042,0.037,0,0,1,5.959,389093
1073901,-11.448,3.314,1.039,1,0,0,6.435,389094
1073902,-0.006,-0.648,2.057,0,1,0,6.825,389094
1073903,11.376,-4.247,0.037,0,0,1,7.338,389094
1073904,11.394,-1.477,2.909,1,0,0,1.095,389095
1073905,0.007,0.145,1.277,0,1,0,1.349,389095
1073906,-6.111,0.827,0.037,0,0,1,1.511,389095
1073907,-12.752,1.446,1.122,1,0,0,1.773,389096
1073908,-0.012,-2.261,1.629,0,1,0,2.248,389096
1073909,9.457,-4.944,0.037,0,0,1,2.725,389096
1073910,11.379,-0.733,2.908,1,0,0,0.987,389097
1073911,0.025,1.787,1.057,0,1,0,1.235,389097
1073912,-4.642,2.758,0.037,0,0,1,1.355,389097
1073913,-12.209,4.187,1.385,1,0,0,1.654,389098
1073914,-0.006,2.140,1.827,0,1,0,2.664,389098
1073915,3.641,1.599,0.037,0,0,1,3.047,389098
1073916,8.767,2.251,0.096,1,0,0,3.718,389099
1073917,0.015,-0.013,1.050,0,1,0,4.024,389099
1073918,-7.946,-2.164,0.037,0,0,1,4.390,389099
1073919,-12.315,-3.344,0.915,1,0,0,4.688,389100
1073920,-0.013,-3.794,2.069,0,1,0,5.100,389100
1073921,13.155,-3.850,0.037,0,0,1,5.712,389100
1073922,11.389,-0.814,2.859,1,0,0,0.559,389101
1073923,0.006,2.743,1.001,0,1,0,0.733,389101
1073924,-5.542,4.573,0.037,0,0,1,0.991,389101
1073925,11.392,-0.939,2.846,1,0,0,1.033,389102
1073926,0.003,2.039,1.238,0,1,0,1.406,389102
1073927,-4.062,2.863,0.037,0,0,1,1.569,389102
1073928,-9.545,4.385,1.634,1,0,0,1.925,389103
1073929,-0.011,-0.173,1.100,0,1,0,2.284,389103
1073930,5.534,-2.572,0.037,0,0,1,2.534,389103
1073931,12.187,-5.260,0.754,1,0,0,2.999,389104
1073932,0.011,-3.282,1.527,0,1,0,3.498,389104
1073933,-9.116,-1.700,0.037,0,0,1,3.986,389104
1073934,-10.930,-1.329,0.605,1,0,0,4.160,389105
1073935,-0.008,1.515,1.795,0,1,0,4.721,389105
1073936,6.218,3.577,0.037,0,0,1,5.140,389105
1073937,13.227,5.645,0.901,1,0,0,5.829,389106
1073938,0.005,3.442,1.444,0,1,0,6.198,389106
1073939,-10.219,1.679,0.037,0,0,1,6.582,389106
1073940,-11.934,1.344,0.494,1,0,0,6.686,389107
1073941,11.395,0.830,2.885,1,0,0,0.914,389108
1073942,0.022,-1.458,1.133,0,1,0,1.176,389108
1073943,-4.855,-2.545,0.037,0,0,1,1.311,389108
1073944,-11.495,-4.071,1.366,1,0,0,1.603,389109
1073945,-0.010,-1.757,2.380,0,1,0,2.093,389109
1073946,12.069,0.753,0.037,0,0,1,2.767,389109
1073947,13.887,1.005,0.529,1,0,0,2.889,389110
1073948,-11.390,1.096,2.936,1,0,0,0.982,389111
1073949,-0.021,0.350,1.282,0,1,0,1.241,389111
1073950,6.102,0.205,0.037,0,0,1,1.405,389111
1073951,-11.392,1.135,2.924,1,0,0,1.130,389112
1073952,-0.011,-2.290,1.022,0,1,0,1.432,389112
1073953,3.911,-3.235,0.037,0,0,1,1.552,389112
1073954,10.572,-4.747,1.562,1,0,0,1.883,389113
1073955,0.008,0.255,1.252,0,1,0,2.476,389113
1073956,-3.970,2.147,0.037,0,0,1,2.751,389113
1073957,-5.731,3.052,0.800,1,0,0,2.977,389114
1073958,0.000,2.897,1.486,0,1,0,3.546,389114
1073959,4.193,2.928,0.037,0,0,1,4.004,389114
1073960,5.355,3.171,1.104,1,0,0,4.717,389115
1073961,-4.573,-1.173,2.855,1,0,0,5.817,389116
1073962,-0.007,-1.770,1.959,0,1,0,6.042,389116
1073963,5.656,-2.443,0.037,0,0,1,6.354,389116
1073964,-11.387,1.173,2.847,1,0,0,0.937,389117
1073965,-0.015,0.159,1.224,0,1,0,1.184,389117
1073966,6.115,-0.166,0.037,0,0,1,1.343,389117
1073967,13.129,-0.367,1.078,1,0,0,1.616,389118
1073968,0.001,0.692,1.327,0,1,0,2.137,389118
1073969,-6.845,1.341,0.037,0,0,1,2.481,389118
1073970,-10.388,1.664,0.784,1,0,0,2.771,389119
1073971,-0.013,-0.746,1.369,0,1,0,3.134,389119
1073972,8.663,-2.500,0.037,0,0,1,3.511,389119
1073973,14.177,-3.489,1.088,1,0,0,3.917,389120
1073974,0.007,-0.685,1.853,0,1,0,4.400,389120
1073975,-10.627,1.583,0.037,0,0,1,4.889,389120
1073976,-12.384,1.989,0.562,1,0,0,5.026,389121
1073977,-0.007,-1.414,1.930,0,1,0,5.519,389121
1073978,10.109,-3.744,0.037,0,0,1,6.047,389121
1073979,13.052,-4.320,1.097,1,0,0,6.318,389122
1073980,0.011,-0.909,2.001,0,1,0,6.783,389122
1073981,-11.841,2.218,0.037,0,0,1,7.357,389122
1073982,-13.292,2.546,0.386,1,0,0,7.444,389123
1073983,-0.004,2.117,1.716,0,1,0,8.079,389123
1073984,6.216,2.364,0.037,0,0,1,8.461,389123
1073985,12.540,2.483,1.384,1,0,0,9.039,389124
1073986,0.011,-0.602,1.966,0,1,0,9.470,389124
1073987,-9.368,-2.951,0.037,0,0,1,9.908,389124
1073988,-13.591,-3.992,1.293,1,0,0,10.258,389125
1073989,-0.005,-2.539,1.096,0,1,0,10.678,389125
1073990,6.151,-1.849,0.037,0,0,1,10.916,389125
1073991,13.339,-0.848,0.796,1,0,0,11.356,389126
1073992,0.005,0.173,1.754,0,1,0,11.832,389126
1073993,-10.140,1.253,0.037,0,0,1,12.317,389126
1073994,-12.843,1.563,0.937,1,0,0,12.560,389127
1073995,-0.008,-0.516,1.350,0,1,0,13.189,389127
1073996,7.681,-1.472,0.037,0,0,1,13.672,389127
1073997,11.544,-1.758,0.551,1,0,0,14.082,389128
1073998,0.013,0.732,1.484,0,1,0,14.506,389128
1073999,-8.748,2.888,0.037,0,0,1,14.933,389128
1074000,-11.820,3.695,0.980,1,0,0,15.194,389129
1074001,-0.012,0.345,2.171,0,1,0,15.711,389129
1074002,8.950,-1.937,0.037,0,0,1,16.221,389129
1074003,12.228,-2.786,1.323,1,0,0,16.528,389130
1074004,0.011,0.025,1.427,0,1,0,16.930,389130
1074005,-8.365,1.874,0.037,0,0,1,17.288,389130
1074006,-12.122,2.771,0.890,1,0,0,17.568,389131
1074007,-0.012,0.185,1.629,0,1,0,18.025,389131
1074008,9.640,-1.514,0.037,0,0,1,18.493,389131
1074009,12.719,-2.059,0.827,1,0,0,18.757,389132
1074010,0.007,1.157,1.863,0,1,0,19.234,389132
1074011,-10.232,3.980,0.037,0,0,1,19.756,389132
1074012,-12.273,4.590,0.756,1,0,0,19.946,389133
1074013,-0.003,0.261,2.679,0,1,0,20.617,389133
1074014,8.744,-2.555,0.037,0,0,1,21.235,389133
1074015,11.839,-3.547,1.492,1,0,0,21.607,389134
1074016,0.004,-3.227,1.295,0,1,0,21.970,389134
1074017,-8.439,-3.081,0.037,0,0,1,22.304,389134
1074018,-13.803,-2.942,0.728,1,0,0,22.650,389135
1074019,-0.012,-0.430,2.511,0,1,0,23.073,389135
1074020,19.028,4.224,0.037,0,0,1,23.924,389135
1074021,-11.389,-0.545,3.260,1,0,0,0.710,389136
1074022,-0.017,0.292,1.468,0,1,0,0.956,389136
1074023,7.630,1.128,0.037,0,0,1,1.149,389136
1074024,-11.387,-0.620,2.918,1,0,0,0.909,389137
1074025,-0.019,1.070,1.069,0,1,0,1.207,389137
1074026,4.258,1.951,0.037,0,0,1,1.341,389137
1074027,11.166,3.344,1.644,1,0,0,1.699,389138
1074028,0.012,0.428,1.854,0,1,0,2.154,389138
1074029,-8.545,-2.146,0.037,0,0,1,2.624,389138
1074030,-11.399,-2.986,0.958,1,0,0,2.935,389139
1074031,-0.004,-1.765,1.955,0,1,0,3.428,389139
1074032,8.267,-0.637,0.037,0,0,1,3.881,389139
1074033,12.840,-0.100,1.389,1,0,0,4.252,389140
1074034,0.012,0.716,1.834,0,1,0,4.751,389140
1074035,-8.675,1.242,0.037,0,0,1,5.204,389140
1074036,-12.946,1.464,1.023,1,0,0,5.629,389141
1074037,-0.006,-0.585,1.482,0,1,0,6.035,389141
1074038,8.598,-1.787,0.037,0,0,1,6.384,389141
1074039,13.397,-2.399,1.087,1,0,0,6.714,389142
1074040,0.007,0.628,1.869,0,1,0,7.221,389142
1074041,-9.146,2.694,0.037,0,0,1,7.688,389142
1074042,-11.747,3.333,1.010,1,0,0,7.941,389143
1074043,-0.005,-0.364,2.207,0,1,0,8.368,389143
1074044,11.380,-3.632,0.037,0,0,1,8.924,389143
1074045,13.443,-4.282,0.936,1,0,0,9.101,389144
1074046,0.011,-0.540,2.017,0,1,0,9.619,389144
1074047,-10.006,2.256,0.037,0,0,1,10.143,389144
1074048,-12.415,3.049,0.964,1,0,0,10.387,389145
1074049,-0.006,0.091,1.171,0,1,0,10.833,389145
1074050,6.451,-1.423,0.037,0,0,1,11.123,389145
1074051,-11.391,-0.724,2.875,1,0,0,0.750,389146
1074052,13.473,-2.950,0.684,1,0,0,11.647,389147
1074053,-0.025,-0.095,1.053,0,1,0,0.992,389146
1074054,0.007,0.363,1.417,0,1,0,12.134,389147
1074055,5.037,0.316,0.037,0,0,1,1.120,389146
1074056,-7.631,2.356,0.037,0,0,1,12.498,389147
1074057,12.678,1.099,1.231,1,0,0,1.416,389148
1074058,-12.280,3.774,1.044,1,0,0,12.905,389149
1074059,5.919,2.711,0.037,0,0,1,2.492,389148
1074060,-11.393,-0.833,2.886,1,0,0,1.018,389150
1074061,-11.387,0.897,3.028,1,0,0,0.823,389151
1074062,-0.003,0.019,1.040,0,1,0,1.262,389150
1074063,-0.003,-1.096,1.432,0,1,0,1.083,389151
1074064,4.623,0.473,0.037,0,0,1,1.379,389150
1074065,7.444,-2.124,0.037,0,0,1,1.284,389151
1074066,12.438,1.288,1.328,1,0,0,1.679,389152
1074067,0.003,1.943,2.833,0,1,0,2.444,389152
1074068,-7.717,2.660,0.037,0,0,1,3.058,389152
1074069,-10.607,3.245,1.620,1,0,0,3.581,389153
1074070,-0.010,-0.012,1.656,0,1,0,3.879,389153
1074071,10.486,-3.455,0.037,0,0,1,4.262,389153
1074072,-11.391,1.330,2.797,1,0,0,1.000,389154
1074073,0.010,-2.431,0.987,0,1,0,1.401,389154
1074074,7.489,-5.320,0.037,0,0,1,1.904,389154
1074075,-11.395,1.209,2.950,1,0,0,1.118,389155
1074076,-0.003,-2.086,1.302,0,1,0,1.377,389155
1074077,6.718,-3.787,0.037,0,0,1,1.557,389155
1074078,-11.380,-0.773,2.877,1,0,0,1.014,389156
1074079,-0.014,-0.103,1.014,0,1,0,1.247,389156
1074080,4.830,0.287,0.037,0,0,1,1.365,389156
1074081,12.923,1.092,1.237,1,0,0,1.656,389157
1074082,0.008,0.520,1.059,0,1,0,2.344,389157
1074083,-3.310,0.389,0.037,0,0,1,2.562,389157
1074084,-8.121,0.559,0.988,1,0,0,3.173,389158
1074085,-0.018,-1.557,1.353,0,1,0,3.420,389158
1074086,-11.388,1.076,2.921,1,0,0,0.884,389159
1074087,9.848,-4.001,0.037,0,0,1,3.795,389158
1074088,-0.001,-1.282,1.297,0,1,0,1.208,389159
1074089,5.147,-2.019,0.037,0,0,1,1.383,389159
1074090,11.482,-2.836,1.555,1,0,0,1.725,389160
1074091,0.002,0.023,1.625,0,1,0,2.147,389160
1074092,-8.015,2.438,0.037,0,0,1,2.534,389160
1074093,-11.257,3.419,0.964,1,0,0,2.807,389161
1074094,-0.008,2.634,1.146,0,1,0,3.207,389161
1074095,6.453,2.344,0.037,0,0,1,3.488,389161
1074096,13.262,1.931,0.915,1,0,0,3.967,389162
1074097,0.007,-0.279,1.678,0,1,0,4.457,389162
1074098,-7.419,-1.647,0.037,0,0,1,4.829,389162
1074099,-11.839,-2.477,1.315,1,0,0,5.203,389163
1074100,-0.006,1.373,2.161,0,1,0,5.569,389163
1074101,11.725,5.169,0.037,0,0,1,6.058,389163
1074102,-11.386,-0.455,2.865,1,0,0,0.882,389164
1074103,-0.006,0.291,1.040,0,1,0,1.211,389164
1074104,3.826,0.742,0.037,0,0,1,1.342,389164
1074105,11.201,1.246,1.841,1,0,0,1.758,389165
1074106,0.013,1.794,1.861,0,1,0,2.191,389165
1074107,-9.403,2.127,0.037,0,0,1,2.668,389165
1074108,-11.388,-0.610,2.870,1,0,0,0.889,389166
1074109,-12.304,2.185,0.914,1,0,0,2.951,389167
1074110,-0.025,-0.507,1.205,0,1,0,1.124,389166
1074111,-0.009,-0.879,1.213,0,1,0,3.434,389167
1074112,6.008,-0.239,0.037,0,0,1,1.273,389166
1074113,5.799,-2.309,0.037,0,0,1,3.718,389167
1074114,12.302,-3.754,0.936,1,0,0,4.256,389168
1074115,0.003,-0.839,1.910,0,1,0,4.695,389168
1074116,-10.539,1.655,0.037,0,0,1,5.210,389168
1074117,-13.134,2.312,0.968,1,0,0,5.442,389169
1074118,-0.012,2.286,1.379,0,1,0,5.899,389169
1074119,6.818,2.464,0.037,0,0,1,6.201,389169
1074120,13.487,2.608,1.159,1,0,0,6.686,389170
1074121,0.004,2.263,1.821,0,1,0,7.170,389170
1074122,-7.822,1.960,0.037,0,0,1,7.557,389170
1074123,-12.253,1.919,1.394,1,0,0,7.918,389171
1074124,-0.012,1.563,1.084,0,1,0,8.331,389171
1074125,5.545,1.556,0.037,0,0,1,8.560,389171
1074126,13.233,1.472,1.189,1,0,0,9.090,389172
1074127,0.000,2.358,1.722,0,1,0,9.558,389172
1074128,-7.742,2.953,0.037,0,0,1,9.932,389172
1074129,-12.331,3.207,1.281,1,0,0,10.305,389173
1074130,-0.005,0.464,1.501,0,1,0,10.734,389173
1074131,8.192,-1.182,0.037,0,0,1,11.096,389173
1074132,13.066,-2.083,0.988,1,0,0,11.452,389174
1074133,0.016,-2.118,1.881,0,1,0,11.872,389174
1074134,-12.280,-2.355,0.037,0,0,1,12.426,389174
1074135,-13.267,-2.384,0.396,1,0,0,12.510,389175
1074136,-0.009,2.067,1.213,0,1,0,13.248,389175
1074137,3.413,3.518,0.037,0,0,1,13.495,389175
1074138,-11.380,-0.810,2.939,1,0,0,0.993,389176
1074139,-0.018,0.127,1.423,0,1,0,1.243,389176
1074140,7.295,0.917,0.037,0,0,1,1.439,389176
1074141,-11.392,1.395,2.885,1,0,0,1.009,389177
1074142,-11.385,0.794,3.092,1,0,0,0.718,389178
1074143,-0.004,-2.199,1.168,0,1,0,1.280,389177
1074144,-0.008,-0.524,1.352,0,1,0,1.012,389178
1074145,5.147,-3.616,0.037,0,0,1,1.425,389177
1074146,5.791,-0.885,0.037,0,0,1,1.191,389178
1074147,11.492,-5.251,1.311,1,0,0,1.705,389179
1074148,10.461,-1.118,1.178,1,0,0,1.423,389180
1074149,0.010,-1.306,2.139,0,1,0,2.227,389179
1074150,0.011,0.600,1.402,0,1,0,1.843,389180
1074151,-9.193,1.478,0.037,0,0,1,2.773,389179
1074152,-7.995,2.097,0.037,0,0,1,2.240,389180
1074153,-11.697,2.387,1.094,1,0,0,3.066,389181
1074154,-11.504,2.849,0.782,1,0,0,2.524,389182
1074155,-0.008,2.807,1.585,0,1,0,3.426,389181
1074156,-0.004,-0.835,1.369,0,1,0,2.969,389182
1074157,10.116,3.391,0.037,0,0,1,3.829,389181
1074158,7.715,-3.108,0.037,0,0,1,3.351,389182
1074159,11.356,-4.182,0.871,1,0,0,3.659,389183
1074160,-11.392,-0.463,2.887,1,0,0,1.077,389184
1074161,0.017,-3.921,1.473,0,1,0,4.004,389183
1074162,-0.005,0.652,1.384,0,1,0,1.431,389184
1074163,-10.634,-3.671,0.037,0,0,1,4.422,389183
1074164,4.876,1.471,0.037,0,0,1,1.618,389184
1074165,10.207,2.118,1.518,1,0,0,1.938,389185
1074166,0.004,1.280,2.094,0,1,0,2.495,389185
1074167,-9.532,0.442,0.037,0,0,1,3.174,389185
1074168,-12.136,0.247,0.930,1,0,0,3.573,389186
1074169,-0.011,-1.425,1.462,0,1,0,4.010,389186
1074170,7.502,-2.278,0.037,0,0,1,4.361,389186
1074171,12.312,-2.830,1.081,1,0,0,4.744,389187
1074172,0.002,-0.207,1.429,0,1,0,5.326,389187
1074173,-8.825,1.702,0.037,0,0,1,5.873,389187
1074174,-11.837,2.400,0.583,1,0,0,6.186,389188
1074175,-0.002,-0.513,1.466,0,1,0,6.656,389188
1074176,7.688,-2.236,0.037,0,0,1,7.054,389188
1074177,11.633,-3.102,1.054,1,0,0,7.418,389189
1074178,0.012,0.537,1.794,0,1,0,7.829,389189
1074179,-9.233,3.543,0.037,0,0,1,8.255,389189
1074180,-13.098,4.879,1.183,1,0,0,8.556,389190
1074181,-11.389,-0.555,2.940,1,0,0,0.870,389191
1074182,-11.382,0.838,2.940,1,0,0,1.024,389192
1074183,-0.010,0.568,0.999,0,1,0,1.255,389191
1074184,-0.018,-2.350,1.075,0,1,0,1.282,389192
1074185,3.065,1.083,0.037,0,0,1,1.381,389191
1074186,4.671,-3.518,0.037,0,0,1,1.407,389192
1074187,6.550,1.285,1.213,1,0,0,1.592,389193
1074188,11.597,-5.142,1.517,1,0,0,1.704,389194
1074189,0.003,1.682,1.527,0,1,0,1.834,389193
1074190,0.001,-1.441,1.598,0,1,0,2.559,389194
1074191,-11.841,2.272,0.037,0,0,1,2.370,389193
1074192,-3.738,-0.083,0.037,0,0,1,2.891,389194
1074193,-7.049,1.445,0.812,1,0,0,3.615,389195
1074194,-0.006,-0.900,1.296,0,1,0,3.859,389195
1074195,9.494,-3.913,0.037,0,0,1,4.268,389195
1074196,11.649,-4.543,0.684,1,0,0,4.413,389196
1074197,-11.389,0.745,2.944,1,0,0,0.820,389197
1074198,-0.025,-2.018,1.328,0,1,0,1.072,389197
1074199,6.609,-3.445,0.037,0,0,1,1.249,389197
1074200,-11.394,-0.830,2.929,1,0,0,1.013,389198
1074201,-0.023,0.048,1.361,0,1,0,1.267,389198
1074202,6.724,0.793,0.037,0,0,1,1.452,389198
1074203,-11.389,-0.751,2.921,1,0,0,0.810,389199
1074204,-0.013,-0.266,1.368,0,1,0,1.052,389199
1074205,7.252,0.169,0.037,0,0,1,1.240,389199
1074206,-11.396,0.708,3.069,1,0,0,0.895,389200
1074207,-0.002,-2.088,1.477,0,1,0,1.151,389200
1074208,8.056,-3.857,0.037,0,0,1,1.367,389200
1074209,-11.381,-0.796,2.867,1,0,0,0.892,389201
1074210,-0.008,1.556,1.090,0,1,0,1.152,389201
1074211,4.771,2.733,0.037,0,0,1,1.282,389201
1074212,11.958,4.632,1.490,1,0,0,1.598,389202
1074213,0.010,1.719,1.801,0,1,0,2.117,389202
1074214,-7.586,0.182,0.037,0,0,1,2.545,389202
1074215,-12.003,-0.747,1.073,1,0,0,3.041,389203
1074216,-0.007,-1.576,1.905,0,1,0,3.509,389203
1074217,8.840,-2.034,0.037,0,0,1,3.950,389203
1074218,12.989,-2.117,1.241,1,0,0,4.278,389204
1074219,0.007,-2.531,1.473,0,1,0,4.689,389204
1074220,-8.862,-2.930,0.037,0,0,1,5.064,389204
1074221,-13.631,-3.116,0.912,1,0,0,5.408,389205
1074222,-0.010,-0.047,1.700,0,1,0,5.940,389205
1074223,7.917,1.995,0.037,0,0,1,6.338,389205
1074224,10.795,2.676,1.026,1,0,0,6.589,389206
1074225,0.000,3.019,1.596,0,1,0,6.906,389206
1074226,-11.805,3.446,0.037,0,0,1,7.375,389206
