id,playerName,playerNumber,speed,shotType,spin,spinRpm,pointId,isServe,distance,result
378412,F.LOPEZ,ATPL397,91.53,NOT LOGGED,NOSPIN,0.00,109620,1,NULL,NULL
378413,DJOKOVIC,ATPD643,83.51,FOREHAND,TOPSPIN,1415.44,109620,0,NULL,NULL
378414,F.LOPEZ,ATPL397,88.88,NOT LOGGED,NOSPIN,0.00,109621,1,NULL,NULL
378415,DJOKOVIC,ATPD643,58.81,FOREHAND,BACKSPIN,1393.87,109621,0,NULL,NULL
378417,F.LOPEZ,ATPL397,94.25,NOT LOGGED,NOSPIN,0.00,109623,1,NULL,NULL
378418,DJOKOVIC,ATPD643,77.41,BACKHAND,TOPSPIN,1173.22,109623,0,NULL,NULL
382096,FEDERER,ATPF324,104.91,NOT LOGGED,NOSPIN,0.00,110891,1,NULL,NULL
382097,FEDERER,ATPF324,105.05,NOT LOGGED,NOSPIN,0.00,110892,1,NULL,NULL
382098,GASQUET,ATPG628,57.33,FOREHAND,TOPSPIN,1143.41,110892,0,NULL,NULL
382099,FEDERER,ATPF324,46.12,FOREHAND,BACKSPIN,2162.61,110892,0,NULL,NULL
382100,GASQUET,ATPG628,68.99,BACKHAND,TOPSPIN,1447.51,110892,0,NULL,NULL
382104,FEDERER,ATPF324,94.61,NOT LOGGED,NOSPIN,0.00,110894,1,NULL,NULL
382105,GASQUET,ATPG628,58.42,NOT LOGGED,TOPSPIN,1328.29,110894,0,NULL,NULL
382106,FEDERER,ATPF324,106.67,NOT LOGGED,NOSPIN,0.00,110895,1,NULL,NULL
382107,GASQUET,ATPG628,47.90,BACKHAND,BACKSPIN,2833.23,110895,0,NULL,NULL
382108,FEDERER,ATPF324,67.88,FOREHAND,TOPSPIN,3086.94,110895,0,NULL,NULL
382109,GASQUET,ATPG628,113.92,NOT LOGGED,NOSPIN,0.00,110896,1,NULL,NULL
382110,GASQUET,ATPG628,95.61,NOT LOGGED,NOSPIN,0.00,110897,1,NULL,NULL
382111,FEDERER,ATPF324,71.30,BACKHAND,TOPSPIN,1764.52,110897,0,NULL,NULL
382112,FEDERER,ATPF324,120.25,NOT LOGGED,NOSPIN,0.00,110898,1,NULL,NULL
382113,GASQUET,ATPG628,72.10,BACKHAND,TOPSPIN,2474.38,110897,0,NULL,NULL
382114,FEDERER,ATPF324,91.37,FOREHAND,TOPSPIN,3094.49,110897,0,NULL,NULL
382115,GASQUET,ATPG628,71.28,FOREHAND,TOPSPIN,2785.30,110897,0,NULL,NULL
382116,FEDERER,ATPF324,60.96,BACKHAND,TOPSPIN,2453.06,110897,0,NULL,NULL
382117,GASQUET,ATPG628,100.25,NOT LOGGED,NOSPIN,0.00,110899,1,NULL,NULL
382118,GASQUET,ATPG628,84.63,NOT LOGGED,NOSPIN,0.00,110900,1,NULL,NULL
382119,FEDERER,ATPF324,74.18,BACKHAND,TOPSPIN,1453.59,110900,0,NULL,NULL
382120,GASQUET,ATPG628,46.87,BACKHAND,TOPSPIN,780.06,110900,0,NULL,NULL
382121,FEDERER,ATPF324,69.14,FOREHAND,TOPSPIN,3618.08,110900,0,NULL,NULL
382122,GASQUET,ATPG628,89.73,NOT LOGGED,NOSPIN,0.00,110901,1,NULL,NULL
382123,FEDERER,ATPF324,65.93,BACKHAND,TOPSPIN,912.35,110901,0,NULL,NULL
382124,GASQUET,ATPG628,89.68,NOT LOGGED,NOSPIN,0.00,110902,1,NULL,NULL
382125,FEDERER,ATPF324,63.17,BACKHAND,TOPSPIN,1836.33,110902,0,NULL,NULL
382126,GASQUET,ATPG628,113.47,NOT LOGGED,NOSPIN,0.00,110903,1,NULL,NULL
382127,GASQUET,ATPG628,110.56,NOT LOGGED,NOSPIN,0.00,110904,1,NULL,NULL
382128,FEDERER,ATPF324,47.41,BACKHAND,BACKSPIN,6573.11,110903,0,NULL,NULL
382129,FEDERER,ATPF324,77.88,FOREHAND,TOPSPIN,1398.87,110904,0,NULL,NULL
382130,GASQUET,ATPG628,105.29,NOT LOGGED,NOSPIN,0.00,110905,1,NULL,NULL
382131,FEDERER,ATPF324,77.50,NOT LOGGED,NOSPIN,0.00,110906,1,NULL,NULL
382132,FEDERER,ATPF324,108.73,NOT LOGGED,NOSPIN,0.00,110907,1,NULL,NULL
382133,FEDERER,ATPF324,115.18,NOT LOGGED,NOSPIN,0.00,110908,1,NULL,NULL
382134,GASQUET,ATPG628,45.46,BACKHAND,BACKSPIN,2018.60,110908,0,NULL,NULL
382135,FEDERER,ATPF324,99.66,FOREHAND,TOPSPIN,3487.44,110908,0,NULL,NULL
382136,FEDERER,ATPF324,119.03,NOT LOGGED,NOSPIN,0.00,110909,1,NULL,NULL
382137,GASQUET,ATPG628,70.45,BACKHAND,TOPSPIN,2904.44,110908,0,NULL,NULL
382138,GASQUET,ATPG628,73.72,FOREHAND,TOPSPIN,1185.67,110909,0,NULL,NULL
382139,FEDERER,ATPF324,83.56,FOREHAND,TOPSPIN,2563.96,110908,0,NULL,NULL
382140,FEDERER,ATPF324,70.51,FOREHAND,TOPSPIN,2941.50,110909,0,NULL,NULL
382141,FEDERER,ATPF324,108.54,NOT LOGGED,NOSPIN,0.00,110910,1,NULL,NULL
382142,GASQUET,ATPG628,68.92,FOREHAND,TOPSPIN,2707.39,110908,0,NULL,NULL
382143,GASQUET,ATPG628,62.12,FOREHAND,TOPSPIN,2399.47,110909,0,NULL,NULL
382144,FEDERER,ATPF324,56.11,BACKHAND,BACKSPIN,3977.38,110909,0,NULL,NULL
382145,GASQUET,ATPG628,71.63,BACKHAND,TOPSPIN,3309.80,110909,0,NULL,NULL
382146,FEDERER,ATPF324,69.71,FOREHAND,TOPSPIN,2116.43,110909,0,NULL,NULL
382147,GASQUET,ATPG628,71.36,FOREHAND,TOPSPIN,3046.70,110909,0,NULL,NULL
382148,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,2163.74,110909,0,NULL,NULL
382149,GASQUET,ATPG628,100.67,FOREHAND,TOPSPIN,1126.85,110909,0,NULL,NULL
382150,GASQUET,ATPG628,105.99,NOT LOGGED,NOSPIN,0.00,110911,1,NULL,NULL
382151,FEDERER,ATPF324,69.44,FOREHAND,TOPSPIN,998.38,110911,0,NULL,NULL
382152,FEDERER,ATPF324,120.86,NOT LOGGED,NOSPIN,0.00,110912,1,NULL,NULL
382153,GASQUET,ATPG628,116.19,NOT LOGGED,NOSPIN,0.00,110913,1,NULL,NULL
382154,FEDERER,ATPF324,60.54,BACKHAND,TOPSPIN,2137.07,110913,0,NULL,NULL
382155,GASQUET,ATPG628,73.17,BACKHAND,TOPSPIN,3651.08,110913,0,NULL,NULL
382156,FEDERER,ATPF324,54.16,BACKHAND,BACKSPIN,3358.92,110913,0,NULL,NULL
382157,GASQUET,ATPG628,81.93,BACKHAND,TOPSPIN,3534.36,110913,0,NULL,NULL
382158,FEDERER,ATPF324,74.58,BACKHAND,TOPSPIN,2973.40,110913,0,NULL,NULL
382159,GASQUET,ATPG628,71.11,FOREHAND,TOPSPIN,3033.98,110913,0,NULL,NULL
382160,FEDERER,ATPF324,82.65,BACKHAND,TOPSPIN,2352.31,110913,0,NULL,NULL
382161,GASQUET,ATPG628,58.39,BACKHAND,NOSPIN,0.00,110913,0,NULL,NULL
382162,FEDERER,ATPF324,100.67,FOREHAND,BACKSPIN,1253.88,110913,0,NULL,NULL
382163,GASQUET,ATPG628,68.82,BACKHAND,TOPSPIN,1723.77,110913,0,NULL,NULL
382164,GASQUET,ATPG628,80.85,NOT LOGGED,NOSPIN,0.00,110914,1,NULL,NULL
382165,FEDERER,ATPF324,52.08,BACKHAND,BACKSPIN,3900.43,110914,0,NULL,NULL
382166,GASQUET,ATPG628,71.20,FOREHAND,TOPSPIN,3529.64,110914,0,NULL,NULL
382167,FEDERER,ATPF324,67.59,FOREHAND,TOPSPIN,3439.84,110914,0,NULL,NULL
382168,GASQUET,ATPG628,117.01,NOT LOGGED,NOSPIN,0.00,110915,1,NULL,NULL
382169,GASQUET,ATPG628,84.71,NOT LOGGED,NOSPIN,0.00,110916,1,NULL,NULL
382170,FEDERER,ATPF324,71.18,BACKHAND,TOPSPIN,1070.46,110916,0,NULL,NULL
382171,GASQUET,ATPG628,63.40,FOREHAND,TOPSPIN,3183.83,110916,0,NULL,NULL
382172,FEDERER,ATPF324,86.88,FOREHAND,TOPSPIN,2017.37,110916,0,NULL,NULL
382173,GASQUET,ATPG628,64.78,BACKHAND,TOPSPIN,2167.30,110916,0,NULL,NULL
382174,FEDERER,ATPF324,84.66,FOREHAND,TOPSPIN,2942.33,110916,0,NULL,NULL
382175,GASQUET,ATPG628,75.34,BACKHAND,TOPSPIN,2720.46,110916,0,NULL,NULL
382176,FEDERER,ATPF324,72.49,FOREHAND,TOPSPIN,3183.23,110916,0,NULL,NULL
382177,GASQUET,ATPG628,70.17,BACKHAND,TOPSPIN,2036.91,110916,0,NULL,NULL
382178,GASQUET,ATPG628,112.57,NOT LOGGED,NOSPIN,0.00,110917,1,NULL,NULL
382179,GASQUET,ATPG628,94.04,NOT LOGGED,NOSPIN,0.00,110918,1,NULL,NULL
382180,FEDERER,ATPF324,66.50,BACKHAND,TOPSPIN,1100.20,110918,0,NULL,NULL
382181,GASQUET,ATPG628,116.99,NOT LOGGED,NOSPIN,0.00,110919,1,NULL,NULL
382182,FEDERER,ATPF324,117.61,NOT LOGGED,NOSPIN,0.00,110920,1,NULL,NULL
382183,GASQUET,ATPG628,87.31,FOREHAND,TOPSPIN,3013.06,110918,0,NULL,NULL
382184,GASQUET,ATPG628,55.07,BACKHAND,BACKSPIN,1877.63,110920,0,NULL,NULL
382185,FEDERER,ATPF324,59.75,FOREHAND,TOPSPIN,2125.64,110918,0,NULL,NULL
382186,GASQUET,ATPG628,85.58,BACKHAND,TOPSPIN,3446.88,110918,0,NULL,NULL
382187,FEDERER,ATPF324,74.65,FOREHAND,TOPSPIN,2304.64,110918,0,NULL,NULL
382188,GASQUET,ATPG628,52.95,FOREHAND,BACKSPIN,1627.83,110918,0,NULL,NULL
382189,FEDERER,ATPF324,86.81,FOREHAND,TOPSPIN,4263.16,110918,0,NULL,NULL
382190,GASQUET,ATPG628,59.23,BACKHAND,BACKSPIN,3323.59,110918,0,NULL,NULL
382191,FEDERER,ATPF324,77.12,FOREHAND,TOPSPIN,2892.51,110918,0,NULL,NULL
382192,FEDERER,ATPF324,108.36,NOT LOGGED,NOSPIN,0.00,110921,1,NULL,NULL
382193,FEDERER,ATPF324,118.86,NOT LOGGED,NOSPIN,0.00,110922,1,NULL,NULL
382194,FEDERER,ATPF324,113.67,NOT LOGGED,NOSPIN,0.00,110923,1,NULL,NULL
382195,GASQUET,ATPG628,105.24,NOT LOGGED,NOSPIN,0.00,110924,1,NULL,NULL
382196,GASQUET,ATPG628,118.22,NOT LOGGED,NOSPIN,0.00,110925,1,NULL,NULL
382197,FEDERER,ATPF324,76.98,FOREHAND,TOPSPIN,1414.01,110924,0,NULL,NULL
382198,FEDERER,ATPF324,67.09,BACKHAND,TOPSPIN,1165.30,110925,0,NULL,NULL
382199,GASQUET,ATPG628,54.08,FOREHAND,TOPSPIN,2420.49,110924,0,NULL,NULL
382200,GASQUET,ATPG628,56.37,FOREHAND,TOPSPIN,2254.06,110925,0,NULL,NULL
382201,GASQUET,ATPG628,109.48,NOT LOGGED,NOSPIN,0.00,110926,1,NULL,NULL
382202,FEDERER,ATPF324,90.60,FOREHAND,TOPSPIN,2476.89,110925,0,NULL,NULL
382203,FEDERER,ATPF324,67.06,FOREHAND,TOPSPIN,1335.56,110926,0,NULL,NULL
382204,GASQUET,ATPG628,72.58,BACKHAND,TOPSPIN,2800.16,110926,0,NULL,NULL
382205,FEDERER,ATPF324,71.32,BACKHAND,TOPSPIN,2438.78,110926,0,NULL,NULL
382206,GASQUET,ATPG628,74.61,BACKHAND,TOPSPIN,3133.75,110926,0,NULL,NULL
382207,FEDERER,ATPF324,68.94,BACKHAND,TOPSPIN,2473.90,110926,0,NULL,NULL
382208,GASQUET,ATPG628,73.87,FOREHAND,TOPSPIN,2797.86,110926,0,NULL,NULL
382209,FEDERER,ATPF324,84.02,BACKHAND,TOPSPIN,2258.94,110926,0,NULL,NULL
382210,GASQUET,ATPG628,60.28,BACKHAND,TOPSPIN,1552.68,110926,0,NULL,NULL
382211,GASQUET,ATPG628,115.64,NOT LOGGED,NOSPIN,0.00,110927,1,NULL,NULL
382212,FEDERER,ATPF324,72.91,BACKHAND,TOPSPIN,1169.46,110927,0,NULL,NULL
382213,GASQUET,ATPG628,123.30,NOT LOGGED,NOSPIN,0.00,110928,1,NULL,NULL
382214,GASQUET,ATPG628,114.49,NOT LOGGED,NOSPIN,0.00,110929,1,NULL,NULL
382215,FEDERER,ATPF324,71.30,BACKHAND,TOPSPIN,1246.18,110929,0,NULL,NULL
382216,GASQUET,ATPG628,61.92,FOREHAND,TOPSPIN,2709.20,110929,0,NULL,NULL
382217,FEDERER,ATPF324,67.92,FOREHAND,TOPSPIN,2302.54,110929,0,NULL,NULL
382218,GASQUET,ATPG628,75.92,FOREHAND,TOPSPIN,2977.05,110929,0,NULL,NULL
382219,GASQUET,ATPG628,93.59,NOT LOGGED,NOSPIN,0.00,110930,1,NULL,NULL
382220,FEDERER,ATPF324,72.44,BACKHAND,TOPSPIN,2392.69,110929,0,NULL,NULL
382221,FEDERER,ATPF324,67.38,BACKHAND,TOPSPIN,966.04,110930,0,NULL,NULL
382222,GASQUET,ATPG628,70.87,FOREHAND,TOPSPIN,3037.88,110929,0,NULL,NULL
382223,FEDERER,ATPF324,71.95,BACKHAND,TOPSPIN,2806.38,110929,0,NULL,NULL
382224,GASQUET,ATPG628,96.77,FOREHAND,TOPSPIN,2399.39,110929,0,NULL,NULL
382225,FEDERER,ATPF324,53.42,BACKHAND,BACKSPIN,2731.39,110929,0,NULL,NULL
382226,FEDERER,ATPF324,120.99,NOT LOGGED,NOSPIN,0.00,110931,1,NULL,NULL
382227,GASQUET,ATPG628,72.17,BACKHAND,TOPSPIN,3070.12,110929,0,NULL,NULL
382228,FEDERER,ATPF324,76.06,BACKHAND,TOPSPIN,2155.46,110929,0,NULL,NULL
382229,GASQUET,ATPG628,76.69,FOREHAND,TOPSPIN,1328.72,110931,0,NULL,NULL
382230,GASQUET,ATPG628,70.08,FOREHAND,TOPSPIN,2979.70,110929,0,NULL,NULL
382231,FEDERER,ATPF324,100.67,FOREHAND,BACKSPIN,1878.90,110931,0,NULL,NULL
382232,FEDERER,ATPF324,91.44,FOREHAND,TOPSPIN,2358.90,110929,0,NULL,NULL
382233,GASQUET,ATPG628,74.11,BACKHAND,TOPSPIN,3573.40,110931,0,NULL,NULL
382234,GASQUET,ATPG628,53.91,BACKHAND,NOSPIN,0.00,110929,0,NULL,NULL
382235,FEDERER,ATPF324,76.94,FOREHAND,NOSPIN,0.00,110931,0,NULL,NULL
382236,FEDERER,ATPF324,48.96,BACKHAND,BACKSPIN,2430.40,110929,0,NULL,NULL
382237,GASQUET,ATPG628,48.26,FOREHAND,BACKSPIN,1423.55,110931,0,NULL,NULL
382238,FEDERER,ATPF324,114.44,NOT LOGGED,NOSPIN,0.00,110932,1,NULL,NULL
382239,GASQUET,ATPG628,65.30,FOREHAND,NOSPIN,0.00,110929,0,NULL,NULL
382240,FEDERER,ATPF324,100.67,BACKHAND,NOSPIN,0.00,110931,0,NULL,NULL
382241,GASQUET,ATPG628,48.98,BACKHAND,BACKSPIN,2135.43,110932,0,NULL,NULL
382242,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,847.70,110929,0,NULL,NULL
382243,GASQUET,ATPG628,111.25,FOREHAND,NOSPIN,0.00,110931,0,NULL,NULL
382244,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,1339.08,110932,0,NULL,NULL
382245,FEDERER,ATPF324,98.59,NOT LOGGED,NOSPIN,0.00,110933,1,NULL,NULL
382246,FEDERER,ATPF324,119.93,NOT LOGGED,NOSPIN,0.00,110934,1,NULL,NULL
382247,FEDERER,ATPF324,124.88,NOT LOGGED,NOSPIN,0.00,110935,1,NULL,NULL
382248,FEDERER,ATPF324,113.45,NOT LOGGED,NOSPIN,0.00,110936,1,NULL,NULL
382249,FEDERER,ATPF324,111.56,NOT LOGGED,NOSPIN,0.00,110937,1,NULL,NULL
382250,GASQUET,ATPG628,77.67,BACKHAND,TOPSPIN,997.76,110937,0,NULL,NULL
382251,FEDERER,ATPF324,93.03,NOT LOGGED,NOSPIN,0.00,110938,1,NULL,NULL
382252,GASQUET,ATPG628,55.08,BACKHAND,TOPSPIN,1458.73,110938,0,NULL,NULL
382253,FEDERER,ATPF324,76.24,FOREHAND,TOPSPIN,2814.01,110938,0,NULL,NULL
382254,GASQUET,ATPG628,59.01,FOREHAND,TOPSPIN,2591.45,110938,0,NULL,NULL
382255,FEDERER,ATPF324,85.77,FOREHAND,TOPSPIN,3007.91,110938,0,NULL,NULL
382256,GASQUET,ATPG628,111.61,NOT LOGGED,NOSPIN,0.00,110939,1,NULL,NULL
382257,FEDERER,ATPF324,63.51,BACKHAND,TOPSPIN,1333.62,110939,0,NULL,NULL
382258,GASQUET,ATPG628,68.28,FOREHAND,TOPSPIN,2857.44,110939,0,NULL,NULL
382259,FEDERER,ATPF324,51.37,BACKHAND,BACKSPIN,4219.43,110939,0,NULL,NULL
382260,GASQUET,ATPG628,82.81,FOREHAND,TOPSPIN,4273.70,110939,0,NULL,NULL
382261,FEDERER,ATPF324,53.58,BACKHAND,BACKSPIN,3930.24,110939,0,NULL,NULL
382262,GASQUET,ATPG628,76.02,BACKHAND,TOPSPIN,4075.98,110939,0,NULL,NULL
382263,FEDERER,ATPF324,86.92,BACKHAND,TOPSPIN,2356.24,110939,0,NULL,NULL
382264,GASQUET,ATPG628,83.59,BACKHAND,TOPSPIN,1957.78,110939,0,NULL,NULL
382265,GASQUET,ATPG628,117.08,NOT LOGGED,NOSPIN,0.00,110940,1,NULL,NULL
382266,FEDERER,ATPF324,67.08,BACKHAND,TOPSPIN,1415.24,110940,0,NULL,NULL
382267,GASQUET,ATPG628,78.57,BACKHAND,TOPSPIN,3382.94,110940,0,NULL,NULL
382268,GASQUET,ATPG628,113.42,NOT LOGGED,NOSPIN,0.00,110941,1,NULL,NULL
382269,FEDERER,ATPF324,79.72,BACKHAND,TOPSPIN,2800.51,110940,0,NULL,NULL
382270,FEDERER,ATPF324,64.59,BACKHAND,TOPSPIN,1307.42,110941,0,NULL,NULL
382271,GASQUET,ATPG628,62.43,BACKHAND,TOPSPIN,2878.38,110941,0,NULL,NULL
382272,GASQUET,ATPG628,104.14,NOT LOGGED,NOSPIN,0.00,110942,1,NULL,NULL
382273,GASQUET,ATPG628,117.70,NOT LOGGED,NOSPIN,0.00,110943,1,NULL,NULL
382274,GASQUET,ATPG628,116.34,NOT LOGGED,NOSPIN,0.00,110944,1,NULL,NULL
382275,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,2105.88,110943,0,NULL,NULL
382276,FEDERER,ATPF324,100.66,BACKHAND,TOPSPIN,1353.47,110944,0,NULL,NULL
382277,GASQUET,ATPG628,87.25,FOREHAND,TOPSPIN,2267.15,110944,0,NULL,NULL
382278,FEDERER,ATPF324,73.26,BACKHAND,TOPSPIN,1608.60,110944,0,NULL,NULL
382279,GASQUET,ATPG628,117.23,NOT LOGGED,NOSPIN,0.00,110945,1,NULL,NULL
382280,FEDERER,ATPF324,52.10,BACKHAND,TOPSPIN,1526.25,110945,0,NULL,NULL
382281,GASQUET,ATPG628,65.70,FOREHAND,TOPSPIN,2806.47,110945,0,NULL,NULL
382282,FEDERER,ATPF324,100.66,BACKHAND,BACKSPIN,1971.68,110945,0,NULL,NULL
382283,GASQUET,ATPG628,123.79,NOT LOGGED,NOSPIN,0.00,110946,1,NULL,NULL
382284,GASQUET,ATPG628,111.94,NOT LOGGED,NOSPIN,0.00,110947,1,NULL,NULL
382285,FEDERER,ATPF324,68.96,FOREHAND,TOPSPIN,1667.40,110947,0,NULL,NULL
382286,GASQUET,ATPG628,68.86,FOREHAND,TOPSPIN,3356.58,110947,0,NULL,NULL
382287,GASQUET,ATPG628,115.85,NOT LOGGED,NOSPIN,0.00,110948,1,NULL,NULL
382288,FEDERER,ATPF324,67.42,BACKHAND,NOSPIN,0.00,110948,0,NULL,NULL
382289,GASQUET,ATPG628,48.70,NOT LOGGED,BACKSPIN,1279.12,110948,0,NULL,NULL
382290,FEDERER,ATPF324,77.92,BACKHAND,TOPSPIN,2710.70,110948,0,NULL,NULL
382291,GASQUET,ATPG628,87.88,NOT LOGGED,NOSPIN,0.00,110949,1,NULL,NULL
382292,FEDERER,ATPF324,51.88,BACKHAND,BACKSPIN,3653.48,110949,0,NULL,NULL
382293,GASQUET,ATPG628,76.87,BACKHAND,TOPSPIN,3379.70,110949,0,NULL,NULL
382294,FEDERER,ATPF324,73.15,FOREHAND,TOPSPIN,2850.89,110949,0,NULL,NULL
382295,GASQUET,ATPG628,104.83,NOT LOGGED,NOSPIN,0.00,110950,1,NULL,NULL
382296,FEDERER,ATPF324,65.20,FOREHAND,TOPSPIN,1858.46,110950,0,NULL,NULL
382297,GASQUET,ATPG628,68.50,FOREHAND,TOPSPIN,2797.52,110950,0,NULL,NULL
382298,FEDERER,ATPF324,65.62,BACKHAND,TOPSPIN,3016.60,110950,0,NULL,NULL
382299,GASQUET,ATPG628,96.10,NOT LOGGED,NOSPIN,0.00,110951,1,NULL,NULL
382300,FEDERER,ATPF324,76.26,BACKHAND,TOPSPIN,1906.72,110951,0,NULL,NULL
382301,GASQUET,ATPG628,79.83,BACKHAND,TOPSPIN,2016.87,110951,0,NULL,NULL
382302,FEDERER,ATPF324,64.83,FOREHAND,TOPSPIN,2880.65,110951,0,NULL,NULL
382303,GASQUET,ATPG628,64.97,BACKHAND,TOPSPIN,3179.09,110951,0,NULL,NULL
382304,FEDERER,ATPF324,89.23,BACKHAND,TOPSPIN,2032.22,110951,0,NULL,NULL
382305,GASQUET,ATPG628,119.65,NOT LOGGED,NOSPIN,0.00,110952,1,NULL,NULL
382306,FEDERER,ATPF324,45.25,BACKHAND,NOSPIN,0.00,110952,0,NULL,NULL
382307,FEDERER,ATPF324,105.43,NOT LOGGED,NOSPIN,0.00,110953,1,NULL,NULL
382308,GASQUET,ATPG628,74.10,FOREHAND,TOPSPIN,1489.92,110953,0,NULL,NULL
382309,FEDERER,ATPF324,124.19,NOT LOGGED,NOSPIN,0.00,110954,1,NULL,NULL
382310,GASQUET,ATPG628,95.25,NOT LOGGED,NOSPIN,0.00,110955,1,NULL,NULL
382311,GASQUET,ATPG628,116.36,NOT LOGGED,NOSPIN,0.00,110956,1,NULL,NULL
382312,FEDERER,ATPF324,52.84,BACKHAND,BACKSPIN,2206.31,110956,0,NULL,NULL
382313,FEDERER,ATPF324,108.92,NOT LOGGED,NOSPIN,0.00,110957,1,NULL,NULL
382314,FEDERER,ATPF324,85.92,NOT LOGGED,NOSPIN,0.00,110958,1,NULL,NULL
382315,GASQUET,ATPG628,45.20,FOREHAND,TOPSPIN,974.06,110957,0,NULL,NULL
382316,GASQUET,ATPG628,68.44,BACKHAND,TOPSPIN,2730.13,110958,0,NULL,NULL
382317,FEDERER,ATPF324,83.02,FOREHAND,TOPSPIN,3327.42,110957,0,NULL,NULL
382318,FEDERER,ATPF324,83.13,BACKHAND,TOPSPIN,2331.96,110958,0,NULL,NULL
382319,GASQUET,ATPG628,80.21,BACKHAND,TOPSPIN,1439.66,110957,0,NULL,NULL
382320,GASQUET,ATPG628,69.77,FOREHAND,TOPSPIN,2480.27,110958,0,NULL,NULL
382321,FEDERER,ATPF324,52.93,FOREHAND,BACKSPIN,3168.65,110958,0,NULL,NULL
382322,GASQUET,ATPG628,82.61,FOREHAND,TOPSPIN,3400.19,110958,0,NULL,NULL
382323,FEDERER,ATPF324,65.72,FOREHAND,TOPSPIN,2740.41,110958,0,NULL,NULL
382324,FEDERER,ATPF324,84.02,NOT LOGGED,NOSPIN,0.00,110959,1,NULL,NULL
382325,GASQUET,ATPG628,51.72,BACKHAND,TOPSPIN,1318.67,110959,0,NULL,NULL
382326,FEDERER,ATPF324,76.15,BACKHAND,TOPSPIN,2528.82,110959,0,NULL,NULL
382327,FEDERER,ATPF324,122.24,NOT LOGGED,NOSPIN,0.00,110960,1,NULL,NULL
382328,FEDERER,ATPF324,116.77,NOT LOGGED,NOSPIN,0.00,110961,1,NULL,NULL
382329,FEDERER,ATPF324,84.20,NOT LOGGED,NOSPIN,0.00,110962,1,NULL,NULL
382330,FEDERER,ATPF324,107.34,NOT LOGGED,NOSPIN,0.00,110963,1,NULL,NULL
382331,GASQUET,ATPG628,68.96,BACKHAND,TOPSPIN,728.91,110962,0,NULL,NULL
382332,GASQUET,ATPG628,62.84,FOREHAND,TOPSPIN,1329.53,110963,0,NULL,NULL
382333,FEDERER,ATPF324,81.73,FOREHAND,TOPSPIN,2895.62,110962,0,NULL,NULL
382334,FEDERER,ATPF324,55.27,FOREHAND,TOPSPIN,2741.45,110963,0,NULL,NULL
382335,GASQUET,ATPG628,62.98,BACKHAND,TOPSPIN,3039.04,110963,0,NULL,NULL
382336,FEDERER,ATPF324,78.99,BACKHAND,TOPSPIN,3184.84,110963,0,NULL,NULL
382337,GASQUET,ATPG628,80.63,BACKHAND,TOPSPIN,2088.27,110963,0,NULL,NULL
382338,FEDERER,ATPF324,76.73,FOREHAND,TOPSPIN,2628.03,110963,0,NULL,NULL
382339,GASQUET,ATPG628,106.53,NOT LOGGED,NOSPIN,0.00,110964,1,NULL,NULL
382340,GASQUET,ATPG628,104.62,NOT LOGGED,NOSPIN,0.00,110965,1,NULL,NULL
382341,FEDERER,ATPF324,61.91,FOREHAND,TOPSPIN,1650.38,110965,0,NULL,NULL
382342,GASQUET,ATPG628,107.00,NOT LOGGED,NOSPIN,0.00,110966,1,NULL,NULL
382343,GASQUET,ATPG628,126.62,NOT LOGGED,NOSPIN,0.00,110967,1,NULL,NULL
382344,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,1159.53,110967,0,NULL,NULL
382345,GASQUET,ATPG628,83.69,NOT LOGGED,NOSPIN,0.00,110968,1,NULL,NULL
382346,FEDERER,ATPF324,75.74,BACKHAND,TOPSPIN,1850.23,110968,0,NULL,NULL
382347,GASQUET,ATPG628,54.64,BACKHAND,BACKSPIN,3133.25,110968,0,NULL,NULL
382348,FEDERER,ATPF324,73.13,FOREHAND,TOPSPIN,3810.64,110968,0,NULL,NULL
382349,GASQUET,ATPG628,100.69,NOT LOGGED,NOSPIN,0.00,110969,1,NULL,NULL
382350,FEDERER,ATPF324,80.70,FOREHAND,TOPSPIN,1317.38,110969,0,NULL,NULL
382351,GASQUET,ATPG628,112.96,NOT LOGGED,NOSPIN,0.00,110970,1,NULL,NULL
382352,FEDERER,ATPF324,57.04,BACKHAND,TOPSPIN,961.80,110970,0,NULL,NULL
382353,FEDERER,ATPF324,110.60,NOT LOGGED,NOSPIN,0.00,110971,1,NULL,NULL
382354,FEDERER,ATPF324,119.19,NOT LOGGED,NOSPIN,0.00,110972,1,NULL,NULL
382355,GASQUET,ATPG628,100.67,BACKHAND,BACKSPIN,1920.47,110972,0,NULL,NULL
382356,FEDERER,ATPF324,88.13,FOREHAND,TOPSPIN,3297.40,110972,0,NULL,NULL
382357,FEDERER,ATPF324,112.49,NOT LOGGED,NOSPIN,0.00,110973,1,NULL,NULL
382358,FEDERER,ATPF324,112.26,NOT LOGGED,NOSPIN,0.00,110974,1,NULL,NULL
382359,GASQUET,ATPG628,63.43,FOREHAND,TOPSPIN,954.33,110974,0,NULL,NULL
382360,FEDERER,ATPF324,68.23,BACKHAND,TOPSPIN,2143.08,110974,0,NULL,NULL
